model_name,data_path,bleu,bleu_precision_1,bleu_precision_2,bleu_precision_3,bleu_precision_4,brevity_penalty,length_ratio,translation_length,reference_length,rouge1,rouge2,rougeL,rougeLsum,qwen3_embedding_distance,gemma_embedding_distance,luxembourgish_embedding_distance,language
Llama-3.1-8B-Instruct-eng-history-as4,../../data/processed/eng_test_history_as4_7.json,0.07003239339712229,0.2188422917897224,0.09852140077821012,0.041790062520565975,0.026696911533763742,1.0,1.0959702217187246,6772,6179,0.2206881336171722,0.04932884443023926,0.2103334667422312,0.21093228510060225,"{'mean_distance': 0.4170245826244354, 'std_distance': 0.14584846794605255}","{'mean_distance': 0.4132068157196045, 'std_distance': 0.12088729441165924}","{'mean_distance': 0.26336121559143066, 'std_distance': 0.12433585524559021}",English
Llama-3.1-8B-Instruct-eng-history-as4,../../data/processed/eng_test_history_as4_7.json,0.0654607664289979,0.20722245732825503,0.09299911005636309,0.03893666927286943,0.02447089947089947,1.0,1.1472730215245186,7089,6179,0.21652072529304933,0.04786591435826884,0.2060499303992363,0.20687958463086414,"{'mean_distance': 0.41210687160491943, 'std_distance': 0.1404474377632141}","{'mean_distance': 0.4146197438240051, 'std_distance': 0.12147049605846405}","{'mean_distance': 0.26543769240379333, 'std_distance': 0.12450268864631653}",English
Llama-3.1-8B-Instruct-eng-history-as4,../../data/processed/eng_test_history_as4_13.json,0.05763063569654552,0.20238095238095238,0.09093759799310129,0.03412856196156395,0.017562346329469618,1.0,1.1526586620926245,3360,2915,0.2307559177112305,0.059845041424539586,0.22131891988694397,0.22278446800445348,"{'mean_distance': 0.4131911098957062, 'std_distance': 0.15065975487232208}","{'mean_distance': 0.40921857953071594, 'std_distance': 0.13334989547729492}","{'mean_distance': 0.2653881907463074, 'std_distance': 0.1295628547668457}",English
Llama-3.1-8B-Instruct-eng-history-as4,../../data/processed/eng_test_history_as4_11.json,0.06341075121994832,0.2490801018964053,0.10937029225670383,0.03961352657004831,0.02040816326530612,0.9256385635214227,0.9282711508145034,3533,3806,0.22515898293467876,0.04991771028164749,0.21513574732004603,0.21634383358980655,"{'mean_distance': 0.40367448329925537, 'std_distance': 0.14478495717048645}","{'mean_distance': 0.40813225507736206, 'std_distance': 0.12716804444789886}","{'mean_distance': 0.2666545808315277, 'std_distance': 0.12863440811634064}",English
Llama-3.1-8B-Instruct-eng-history-as4,../../data/processed/eng_test_history_as4_2.json,0.06962686828472846,0.20638200183654729,0.09647286197455307,0.04206322229775663,0.028062601187263895,1.0,1.1451104100946372,13068,11412,0.22230934751367967,0.05459767066502154,0.21409096900189814,0.21410360842369708,"{'mean_distance': 0.403628408908844, 'std_distance': 0.14562542736530304}","{'mean_distance': 0.410018652677536, 'std_distance': 0.12421205639839172}","{'mean_distance': 0.2656150460243225, 'std_distance': 0.1303974837064743}",English
Llama-3.1-8B-Instruct-eng-history-as4,../../data/processed/eng_test_history_as4_0.json,0.06470839352277304,0.18875169402198463,0.09143445218492717,0.038891670839592725,0.02612072008471585,1.0,1.1638626007711181,13282,11412,0.19744177866030366,0.04001445327106859,0.19102361908848214,0.19125574694788916,"{'mean_distance': 0.4210857152938843, 'std_distance': 0.133103609085083}","{'mean_distance': 0.43042048811912537, 'std_distance': 0.11166174709796906}","{'mean_distance': 0.28310462832450867, 'std_distance': 0.12396743893623352}",English
Llama-3.1-8B-Instruct-eng-history-as4,../../data/processed/eng_test_history_as4_1.json,0.0765996713982333,0.2205420591637746,0.10609500523925952,0.04712090353638215,0.031225374310480693,1.0,1.0604626708727656,12102,11412,0.22216799244653362,0.05678942523053643,0.21530992202663007,0.21564064619227913,"{'mean_distance': 0.4032576382160187, 'std_distance': 0.14603003859519958}","{'mean_distance': 0.41087815165519714, 'std_distance': 0.1278068721294403}","{'mean_distance': 0.2598123848438263, 'std_distance': 0.1332894116640091}",English
Llama-3.1-8B-Instruct-eng-history-as4,../../data/processed/eng_test_history_as4_16.json,0.0473289070105358,0.17781109445277363,0.07346045639262269,0.02742409402546523,0.01400751622822002,1.0,1.4399827288428324,3335,2316,0.21084219253401282,0.044823386901742354,0.19759635164153871,0.2002737198695712,"{'mean_distance': 0.4097941517829895, 'std_distance': 0.12550334632396698}","{'mean_distance': 0.4057424068450928, 'std_distance': 0.11398494243621826}","{'mean_distance': 0.2604462206363678, 'std_distance': 0.10972728580236435}",English
Llama-3.1-8B-Instruct-eng-history-as4,../../data/processed/eng_test_history_as4_3.json,0.07813873975828413,0.22273876519044122,0.10619240375505985,0.04807955478514734,0.03278052565221608,1.0,1.0743953732912723,12261,11412,0.21952026148052484,0.0541378095368448,0.2112271718071282,0.2123993890654235,"{'mean_distance': 0.4072830080986023, 'std_distance': 0.1424919217824936}","{'mean_distance': 0.4101734459400177, 'std_distance': 0.12638166546821594}","{'mean_distance': 0.26357796788215637, 'std_distance': 0.1300039440393448}",English
Llama-3.1-8B-Instruct-eng-history-as4,../../data/processed/eng_test_history_as4_13.json,0.06381192179909782,0.22973856209150326,0.09899619245413638,0.03789551140544518,0.019238319591676482,1.0,1.0497427101200687,3060,2915,0.22936019538432517,0.061169497483126806,0.21940324180111337,0.22039260759791085,"{'mean_distance': 0.40336573123931885, 'std_distance': 0.14294470846652985}","{'mean_distance': 0.3985793888568878, 'std_distance': 0.12401740252971649}","{'mean_distance': 0.2545029819011688, 'std_distance': 0.12209372222423553}",English
Llama-3.1-8B-Instruct-eng-history-as4,../../data/processed/eng_test_history_as4_16.json,0.07124033541009189,0.26117982873453854,0.12004069175991862,0.048633879781420766,0.02538370720188902,0.9032031287384864,0.9075993091537133,2102,2316,0.22933802869020664,0.058370495183171243,0.22199005214173836,0.22303241893666678,"{'mean_distance': 0.40539970993995667, 'std_distance': 0.13717669248580933}","{'mean_distance': 0.3992020785808563, 'std_distance': 0.12014450877904892}","{'mean_distance': 0.2571931779384613, 'std_distance': 0.12435407191514969}",English
Llama-3.1-8B-Instruct-eng-history-as4,../../data/processed/eng_test_history_as4_7.json,0.08084534997519147,0.25591434985322054,0.11976487876561352,0.052776142829115164,0.03452631578947368,0.935194716863477,0.9372066677455899,5791,6179,0.21593943714379005,0.048968756156748304,0.20571366668861682,0.20594533421165678,"{'mean_distance': 0.41656234860420227, 'std_distance': 0.1448696106672287}","{'mean_distance': 0.41389715671539307, 'std_distance': 0.12332272529602051}","{'mean_distance': 0.2650471329689026, 'std_distance': 0.12400104105472565}",English
Llama-3.1-8B-Instruct-eng-history-as4,../../data/processed/eng_test_history_as4_25.json,0.0942570072378973,0.247626582278481,0.1312026913372582,0.06642728904847396,0.03657362848893166,1.0,1.072094995759118,1264,1179,0.26041048030490577,0.0908173825776758,0.24779102441545298,0.24855344511947208,"{'mean_distance': 0.3820408880710602, 'std_distance': 0.1413540095090866}","{'mean_distance': 0.3958659768104553, 'std_distance': 0.11859875172376633}","{'mean_distance': 0.24880124628543854, 'std_distance': 0.13394641876220703}",English
Qwen3-8B-ger-bio-history,../../data/processed/ger_test_bio_history.json,0.09532676135478535,0.2613280501054515,0.1221577648863106,0.07395274273367254,0.04825874279039206,0.922689311404723,0.9255293978469182,15647,16906,0.18904616292413676,0.06023744830446569,0.17297387801212274,0.17623185671255295,"{'mean_distance': 0.5092375874519348, 'std_distance': 0.13526612520217896}","{'mean_distance': 0.46299514174461365, 'std_distance': 0.1170862466096878}","{'mean_distance': 0.30846521258354187, 'std_distance': 0.1335560381412506}",German
Qwen3-8B-ger-bio-history,../../data/processed/ger_test_bio_history.json,0.09233039972661619,0.2523245446439944,0.11852245548764284,0.07151784474378559,0.04617510180337406,0.9261879175784339,0.9287826807050751,15702,16906,0.18452322862970422,0.06078567988444679,0.17147017313344048,0.1734218730723541,"{'mean_distance': 0.5214506983757019, 'std_distance': 0.13145321607589722}","{'mean_distance': 0.4742446541786194, 'std_distance': 0.11429968476295471}","{'mean_distance': 0.3172500729560852, 'std_distance': 0.12833181023597717}",German
Qwen3-8B-ger-bio-history,../../data/processed/ger_test_bio_history.json,0.09517448925368295,0.2524265803882529,0.11879133705096616,0.07216355266720823,0.04666477836000567,0.9494318857188607,0.9506684017508577,16072,16906,0.18852943929575489,0.06057248950307863,0.17363799922853568,0.17640561449240483,"{'mean_distance': 0.5103444457054138, 'std_distance': 0.1348234862089157}","{'mean_distance': 0.46442481875419617, 'std_distance': 0.11638899892568588}","{'mean_distance': 0.307817667722702, 'std_distance': 0.1321897655725479}",German
Qwen3-8B-ger-bio-history,../../data/processed/ger_test_bio_history.json,0.09403986480266666,0.2546688206785137,0.12154323485768245,0.07462791845947661,0.04900946185688942,0.9116749849333033,0.9153554950905004,15475,16906,0.18739798834661103,0.06306070907401778,0.17392674881816217,0.17651893785396228,"{'mean_distance': 0.5124348998069763, 'std_distance': 0.1331114023923874}","{'mean_distance': 0.4679182171821594, 'std_distance': 0.11452844738960266}","{'mean_distance': 0.30901673436164856, 'std_distance': 0.130822092294693}",German
Qwen3-8B-ger-bio-history,../../data/processed/ger_test_bio_history.json,0.09225780637815513,0.2645602605863192,0.12182844704441875,0.07230287503558212,0.04663135119003208,0.9036003760895965,0.9079616704128711,15350,16906,0.19157573966348213,0.06219911853273363,0.17509590534026742,0.17820673626762815,"{'mean_distance': 0.506628155708313, 'std_distance': 0.12846551835536957}","{'mean_distance': 0.46109506487846375, 'std_distance': 0.1090279072523117}","{'mean_distance': 0.30493056774139404, 'std_distance': 0.12191631644964218}",German
Ministral-8B-Instruct-2410-eng-bio-history,../../data/processed/eng_test_bio_history.json,0.07669353251491154,0.2194383034471465,0.10697915765804722,0.04801612755429305,0.030692779888921367,1.0,1.0701892744479495,12213,11412,0.21851117644157186,0.054928317592906666,0.21110503277262738,0.2118270434373353,"{'mean_distance': 0.40529677271842957, 'std_distance': 0.15022973716259003}","{'mean_distance': 0.41161301732063293, 'std_distance': 0.12921011447906494}","{'mean_distance': 0.26542606949806213, 'std_distance': 0.1341225504875183}",English
Ministral-8B-Instruct-2410-eng-bio-history,../../data/processed/eng_test_bio_history.json,0.07932591249003336,0.23303468464472635,0.11230349242210298,0.04923292890805174,0.03228574493188888,0.9877453603952449,0.987819838766211,11273,11412,0.22294597907997338,0.04948328406281992,0.21526272957207548,0.21578070328573937,"{'mean_distance': 0.4040314555168152, 'std_distance': 0.14839127659797668}","{'mean_distance': 0.4076499044895172, 'std_distance': 0.12753719091415405}","{'mean_distance': 0.2690598666667938, 'std_distance': 0.13762225210666656}",English
Ministral-8B-Instruct-2410-eng-bio-history,../../data/processed/eng_test_bio_history.json,0.0820280773759403,0.2470188956154834,0.11968396410456496,0.053322224536554885,0.03462913315460232,0.9542969312568955,0.955310199789695,10902,11412,0.21959829687499172,0.051303445835549674,0.21257648635495247,0.21345968043750507,"{'mean_distance': 0.4034448266029358, 'std_distance': 0.14825306832790375}","{'mean_distance': 0.4079650044441223, 'std_distance': 0.12216527760028839}","{'mean_distance': 0.26934903860092163, 'std_distance': 0.13495436310768127}",English
Ministral-8B-Instruct-2410-eng-bio-history,../../data/processed/eng_test_bio_history.json,0.0833210816437935,0.2588489343723594,0.12358764123587641,0.0548604427333975,0.03654752327318699,0.9310440479937779,0.9333158079214862,10651,11412,0.23102158774062542,0.05229121331072842,0.2231800178723985,0.22372621675429394,"{'mean_distance': 0.4025183916091919, 'std_distance': 0.1466938853263855}","{'mean_distance': 0.4040878415107727, 'std_distance': 0.12722380459308624}","{'mean_distance': 0.25886812806129456, 'std_distance': 0.12843044102191925}",English
Ministral-8B-Instruct-2410-eng-bio-history,../../data/processed/eng_test_bio_history.json,0.08221219266483556,0.24133297500671863,0.11604679920098925,0.05150562709114874,0.03462498643221535,0.9779411038571324,0.9781808622502629,11163,11412,0.22321093811033288,0.054402678927559435,0.21483800836990707,0.21566764058889806,"{'mean_distance': 0.40297409892082214, 'std_distance': 0.14806771278381348}","{'mean_distance': 0.40617629885673523, 'std_distance': 0.1234937459230423}","{'mean_distance': 0.26236963272094727, 'std_distance': 0.1305459439754486}",English
Qwen3-4B-eng-bio-history,../../data/processed/eng_test_bio_history.json,0.07657980861679677,0.2206232970027248,0.10627366143861547,0.04634239754883186,0.031652031856238515,1.0,1.029092183666316,11744,11412,0.21814048745899509,0.04809748924890875,0.20964867645670837,0.21062051764960765,"{'mean_distance': 0.40530523657798767, 'std_distance': 0.14407679438591003}","{'mean_distance': 0.4122127592563629, 'std_distance': 0.12310271710157394}","{'mean_distance': 0.26738467812538147, 'std_distance': 0.13070733845233917}",English
Qwen3-4B-eng-bio-history,../../data/processed/eng_test_bio_history.json,0.0804914004533914,0.2374897081694264,0.11672016340822877,0.0518118575433496,0.034851352856029395,0.9569508058596774,0.9578513845075359,10931,11412,0.2141170103985669,0.049908962632410625,0.20708121171623164,0.2073786994461294,"{'mean_distance': 0.4110143482685089, 'std_distance': 0.14482226967811584}","{'mean_distance': 0.41715389490127563, 'std_distance': 0.12331072986125946}","{'mean_distance': 0.2712569236755371, 'std_distance': 0.13672998547554016}",English
Qwen3-4B-eng-bio-history,../../data/processed/eng_test_bio_history.json,0.07903942062822539,0.23012914969229437,0.10930467530081749,0.04845169483247045,0.03202253051006571,1.0,1.0109533824044865,11537,11412,0.21366840945300614,0.0467108431753963,0.2050409853320363,0.20577031561733755,"{'mean_distance': 0.41360971331596375, 'std_distance': 0.14548860490322113}","{'mean_distance': 0.4186374247074127, 'std_distance': 0.1235700398683548}","{'mean_distance': 0.26687467098236084, 'std_distance': 0.1324613392353058}",English
Qwen3-4B-eng-bio-history,../../data/processed/eng_test_bio_history.json,0.08072244304116913,0.23156394727467047,0.1128757799205899,0.05076551168412571,0.03416684630308256,0.9837459438379159,0.9838766211005958,11228,11412,0.21439878498049625,0.04646094891132817,0.20617791158588256,0.2072583631171332,"{'mean_distance': 0.412912517786026, 'std_distance': 0.14351291954517365}","{'mean_distance': 0.4184695780277252, 'std_distance': 0.12190017849206924}","{'mean_distance': 0.2711219787597656, 'std_distance': 0.13369370996952057}",English
Qwen3-4B-eng-bio-history,../../data/processed/eng_test_bio_history.json,0.08197586878230453,0.24317594983400959,0.1193839513439278,0.053646269907795474,0.03575444119631212,0.9489689535017,0.9502278303540134,10844,11412,0.21730127431491403,0.05325394742372877,0.21072132145771666,0.2108788863730245,"{'mean_distance': 0.4095650613307953, 'std_distance': 0.14532767236232758}","{'mean_distance': 0.4164605140686035, 'std_distance': 0.1260298639535904}","{'mean_distance': 0.2674046456813812, 'std_distance': 0.1323028951883316}",English
Qwen3-1.7B,../../data/processed/eng_test_bio_history.json,0.016245452005854474,0.07654767508113063,0.026235616990205705,0.007883891775667442,0.004399094151026889,1.0,3.537241500175254,40367,11412,0.17795357967816208,0.033291669887781775,0.16706640378695045,0.16811192876547643,"{'mean_distance': 0.42223265767097473, 'std_distance': 0.13452041149139404}","{'mean_distance': 0.44288700819015503, 'std_distance': 0.1263287365436554}","{'mean_distance': 0.2942189872264862, 'std_distance': 0.14179378747940063}",English
Qwen3-1.7B,../../data/processed/eng_test_bio_history.json,0.017235446141437648,0.08030766043403947,0.02728901064166052,0.008388272498258027,0.0048003491162993675,1.0,3.3836312653347353,38614,11412,0.17786289924020784,0.03214173639232677,0.1658690891775788,0.16603489625603302,"{'mean_distance': 0.4271438419818878, 'std_distance': 0.1339295506477356}","{'mean_distance': 0.4458653926849365, 'std_distance': 0.12310180068016052}","{'mean_distance': 0.29636073112487793, 'std_distance': 0.14076527953147888}",English
Qwen3-1.7B,../../data/processed/eng_test_bio_history.json,0.01514332332864694,0.07127494738789575,0.024277429503885797,0.007295963377125009,0.004165455778359004,1.0,3.789081668419208,43241,11412,0.17389014192635405,0.03161854242269946,0.16144267276217245,0.16252336928013247,"{'mean_distance': 0.42346012592315674, 'std_distance': 0.13241413235664368}","{'mean_distance': 0.44455355405807495, 'std_distance': 0.12418974936008453}","{'mean_distance': 0.298610657453537, 'std_distance': 0.1372682899236679}",English
Qwen3-1.7B,../../data/processed/eng_test_bio_history.json,0.01577338660068771,0.07462793874469768,0.025342649171068966,0.00756919880278032,0.004324106895944892,1.0,3.6564143007360674,41727,11412,0.1743433945878882,0.03226339024890617,0.16276333539469048,0.163387543551562,"{'mean_distance': 0.4253077208995819, 'std_distance': 0.13448689877986908}","{'mean_distance': 0.44446730613708496, 'std_distance': 0.12351765483617783}","{'mean_distance': 0.29900309443473816, 'std_distance': 0.14244061708450317}",English
Qwen3-1.7B,../../data/processed/eng_test_bio_history.json,0.01626868707131031,0.07598986145630829,0.026158501512991723,0.007880621298014591,0.004471786388192416,1.0,3.560900806168945,40637,11412,0.1746645599146044,0.032941330367088684,0.1634997265870169,0.16414086035770742,"{'mean_distance': 0.42766207456588745, 'std_distance': 0.13518132269382477}","{'mean_distance': 0.447286456823349, 'std_distance': 0.12515638768672943}","{'mean_distance': 0.2994254231452942, 'std_distance': 0.14361876249313354}",English
Qwen3-8B-eng-bio-history,../../data/processed/eng_test_bio_history.json,0.07948051901090385,0.2575086164451009,0.12719621251972646,0.05578769057029927,0.035831809872029254,0.8835729790040965,0.8898527865404837,10155,11412,0.22004189897383575,0.05100444378224592,0.21301241176544541,0.21387888305787067,"{'mean_distance': 0.41031983494758606, 'std_distance': 0.14938758313655853}","{'mean_distance': 0.41100218892097473, 'std_distance': 0.12779197096824646}","{'mean_distance': 0.2622498869895935, 'std_distance': 0.1302075982093811}",English
Qwen3-8B-eng-bio-history,../../data/processed/eng_test_bio_history.json,0.08352560367206968,0.23951933501987713,0.11748896141293914,0.053951678951678954,0.03630182057468743,0.9693974435706992,0.9698562916228531,11068,11412,0.21842214287683923,0.05269108735624906,0.21093640855257778,0.21131864583945273,"{'mean_distance': 0.4103207290172577, 'std_distance': 0.1484665721654892}","{'mean_distance': 0.41546836495399475, 'std_distance': 0.1249687522649765}","{'mean_distance': 0.2654062509536743, 'std_distance': 0.13309253752231598}",English
Qwen3-8B-eng-bio-history,../../data/processed/eng_test_bio_history.json,0.07816788318565666,0.23986518116281247,0.11723656664340544,0.05202004050740859,0.033558584354598554,0.933850157364339,0.9359446196985629,10681,11412,0.22014300434783476,0.05652774318589985,0.21255947729015892,0.2124340899700598,"{'mean_distance': 0.4041674733161926, 'std_distance': 0.15211927890777588}","{'mean_distance': 0.40900370478630066, 'std_distance': 0.12964898347854614}","{'mean_distance': 0.2650325298309326, 'std_distance': 0.13498719036579132}",English
Qwen3-8B-eng-bio-history,../../data/processed/eng_test_bio_history.json,0.08190581984604742,0.2268687924725562,0.11248614702622829,0.05138534093142071,0.03431989924433249,1.0,1.0057833859095688,11478,11412,0.21930829331249135,0.054767426433436864,0.21311785630005653,0.21295081510808558,"{'mean_distance': 0.40727266669273376, 'std_distance': 0.14791254699230194}","{'mean_distance': 0.41416507959365845, 'std_distance': 0.12848018109798431}","{'mean_distance': 0.2660976052284241, 'std_distance': 0.13115842640399933}",English
Qwen3-8B-eng-bio-history,../../data/processed/eng_test_bio_history.json,0.08202258794562207,0.2646939602756384,0.13224126708613582,0.059640522875817,0.04054054054054054,0.8551611549188592,0.8647038205397827,9868,11412,0.22127097365693948,0.05492305295244416,0.21277675063641827,0.21350407815815584,"{'mean_distance': 0.40761375427246094, 'std_distance': 0.14845550060272217}","{'mean_distance': 0.4155917465686798, 'std_distance': 0.12757058441638947}","{'mean_distance': 0.26529988646507263, 'std_distance': 0.134360671043396}",English
Qwen3-0.6B-eng-bio-history,../../data/processed/eng_test_bio_history.json,0.06175978839210851,0.18212838558328,0.08846985168070358,0.03798856426725151,0.023768259470165882,1.0,1.2326498422712935,14067,11412,0.20659557914882765,0.04766150342966525,0.19951598285700595,0.2002366694875608,"{'mean_distance': 0.4158564507961273, 'std_distance': 0.1386774331331253}","{'mean_distance': 0.4324246048927307, 'std_distance': 0.12471594661474228}","{'mean_distance': 0.2678368091583252, 'std_distance': 0.13089770078659058}",English
Qwen3-0.6B-eng-bio-history,../../data/processed/eng_test_bio_history.json,0.05535612807980544,0.1671510689142931,0.07887817703768624,0.03334978495381795,0.021355205793246138,1.0,1.3567297581493165,15483,11412,0.2019043133134787,0.04460619852155999,0.194188031141112,0.19539308314772955,"{'mean_distance': 0.4213385581970215, 'std_distance': 0.14015117287635803}","{'mean_distance': 0.4314815104007721, 'std_distance': 0.1253267079591751}","{'mean_distance': 0.2741508483886719, 'std_distance': 0.12811990082263947}",English
Qwen3-0.6B-eng-bio-history,../../data/processed/eng_test_bio_history.json,0.056724374015503155,0.1693521428093869,0.08135877542461732,0.03441458592663103,0.021834396863227492,1.0,1.3106379249912372,14957,11412,0.20655794850705345,0.04871495984045955,0.20081266054182545,0.20078555586321967,"{'mean_distance': 0.41992834210395813, 'std_distance': 0.14176487922668457}","{'mean_distance': 0.4368244409561157, 'std_distance': 0.1266617625951767}","{'mean_distance': 0.27477434277534485, 'std_distance': 0.13106463849544525}",English
Qwen3-0.6B-eng-bio-history,../../data/processed/eng_test_bio_history.json,0.05804678597696457,0.17684649535853625,0.08251266178953293,0.0350140056022409,0.02222050170331372,1.0,1.3026638626007712,14866,11412,0.20821892103748157,0.04626635369608563,0.20016695847503646,0.2007529938802209,"{'mean_distance': 0.42055362462997437, 'std_distance': 0.13824822008609772}","{'mean_distance': 0.43562227487564087, 'std_distance': 0.12467171996831894}","{'mean_distance': 0.2694041132926941, 'std_distance': 0.1274576187133789}",English
Qwen3-0.6B-eng-bio-history,../../data/processed/eng_test_bio_history.json,0.058781069733299544,0.17943859649122806,0.08426470588235294,0.035444015444015445,0.022276422764227644,1.0,1.2486855941114616,14250,11412,0.20688072027997312,0.0449146056860901,0.19973650354325395,0.20034507933703055,"{'mean_distance': 0.4200827181339264, 'std_distance': 0.1380539834499359}","{'mean_distance': 0.43432778120040894, 'std_distance': 0.11854800581932068}","{'mean_distance': 0.27254441380500793, 'std_distance': 0.12984640896320343}",English
Qwen3-8B,../../data/processed/ger_test_bio_history.json,0.04901147338579236,0.18014231464071084,0.06070335813848072,0.030747782984161406,0.01716124419020379,1.0,1.6043416538507038,27123,16906,0.1706085668323588,0.040332515674734934,0.14907211785723118,0.15282687377760412,"{'mean_distance': 0.5121876001358032, 'std_distance': 0.12406209856271744}","{'mean_distance': 0.4643232524394989, 'std_distance': 0.10910563170909882}","{'mean_distance': 0.2970457673072815, 'std_distance': 0.12893046438694}",German
Qwen3-8B,../../data/processed/lux_test_bio_history.json,0.0034020398379953428,0.07355363523478878,0.006860690923957482,0.0015717193579139934,0.0001688925843163748,1.0,2.4031545933436864,78922,32841,0.08018568293496636,0.008335922907155855,0.0618797681042089,0.06177152668875224,"{'mean_distance': 0.578102171421051, 'std_distance': 0.11249521374702454}","{'mean_distance': 0.6202072501182556, 'std_distance': 0.1094600185751915}","{'mean_distance': 0.41733425855636597, 'std_distance': 0.1802709847688675}",Luxembourgish
Qwen3-8B,../../data/processed/lux_test_bio_history.json,0.002996601945497279,0.07123321424171492,0.0063835072031793345,0.0012770752472768248,0.00013885382479171925,1.0,2.471605614932554,81170,32841,0.07735539086214216,0.008064788124638782,0.05977652801656667,0.05974509624429042,"{'mean_distance': 0.5805612206459045, 'std_distance': 0.10783836245536804}","{'mean_distance': 0.6241202354431152, 'std_distance': 0.10553770512342453}","{'mean_distance': 0.4140089750289917, 'std_distance': 0.17682956159114838}",Luxembourgish
Qwen3-8B,../../data/processed/ger_test_bio_history.json,0.04811041463603926,0.17691674716468106,0.05996117358338522,0.029980113316573485,0.01684550594207915,1.0,1.65331834851532,27951,16906,0.1678680344681153,0.039912249476878596,0.14540342403601278,0.14982403217753032,"{'mean_distance': 0.5121286511421204, 'std_distance': 0.12493634223937988}","{'mean_distance': 0.4597664773464203, 'std_distance': 0.10567422211170197}","{'mean_distance': 0.2985394299030304, 'std_distance': 0.12945395708084106}",German
Qwen3-8B,../../data/processed/eng_test_bio_history.json,0.03774487018316128,0.16154430929626412,0.05831363278171789,0.01887123159616733,0.01141746629418195,1.0,1.613739922888188,18416,11412,0.18010955866781714,0.03294698858631469,0.16653979576731626,0.1681152063847174,"{'mean_distance': 0.4191210865974426, 'std_distance': 0.1288263201713562}","{'mean_distance': 0.42577388882637024, 'std_distance': 0.10993388295173645}","{'mean_distance': 0.2789093852043152, 'std_distance': 0.12590685486793518}",English
Qwen3-8B,../../data/processed/ger_test_bio_history.json,0.047932586901852474,0.1804514002101221,0.06054984602827144,0.029578375090293884,0.016333372315128835,1.0,1.6327339406128,27603,16906,0.17158171362756913,0.040568128492344854,0.14906472028850212,0.1541318374985503,"{'mean_distance': 0.5051522254943848, 'std_distance': 0.13014663755893707}","{'mean_distance': 0.4597272276878357, 'std_distance': 0.10793689638376236}","{'mean_distance': 0.2936834692955017, 'std_distance': 0.12831054627895355}",German
Qwen3-8B,../../data/processed/eng_test_bio_history.json,0.03839265410799571,0.1620224229890062,0.05890318212593094,0.019679044160712193,0.011568436434486119,1.0,1.6100595864002805,18374,11412,0.17709786709650224,0.03286671685500178,0.1638498364840681,0.1653241803141085,"{'mean_distance': 0.41884085536003113, 'std_distance': 0.1258644312620163}","{'mean_distance': 0.4283182919025421, 'std_distance': 0.11064540594816208}","{'mean_distance': 0.2816965579986572, 'std_distance': 0.1253523826599121}",English
Qwen3-8B,../../data/processed/lux_test_bio_history.json,0.0033637866461127134,0.07163753847719352,0.0069515698748204395,0.0016425670607103132,0.00015651901706057285,1.0,2.3938978715629853,78618,32841,0.0778360746398492,0.008283364293517927,0.06038151826427155,0.06026342381992733,"{'mean_distance': 0.5789837837219238, 'std_distance': 0.10801791399717331}","{'mean_distance': 0.6248893737792969, 'std_distance': 0.10837532579898834}","{'mean_distance': 0.41557180881500244, 'std_distance': 0.16745778918266296}",Luxembourgish
Qwen3-8B,../../data/processed/lux_test_bio_history.json,0.0030625083794986515,0.07018047477596664,0.006278941010670425,0.0015604780391261324,0.00012792304149823467,1.0,2.4396942845832954,80122,32841,0.07958500858919129,0.008242971334118495,0.06268816789659529,0.06262317970185786,"{'mean_distance': 0.5757220983505249, 'std_distance': 0.11301425844430923}","{'mean_distance': 0.6194985508918762, 'std_distance': 0.11263137310743332}","{'mean_distance': 0.4132683277130127, 'std_distance': 0.18079672753810883}",Luxembourgish
Qwen3-8B,../../data/processed/eng_test_bio_history.json,0.03978961622190064,0.16654666297424536,0.0610744039069233,0.020352133691435393,0.012108040981061783,1.0,1.582106554504031,18055,11412,0.18144569723689846,0.035538250291617675,0.16875419664516786,0.17012092041479315,"{'mean_distance': 0.41843515634536743, 'std_distance': 0.1291317343711853}","{'mean_distance': 0.4255020022392273, 'std_distance': 0.11212994903326035}","{'mean_distance': 0.27792707085609436, 'std_distance': 0.12345001846551895}",English
Qwen3-8B,../../data/processed/ger_test_bio_history.json,0.04910765110783118,0.18036595991867557,0.061500706477281175,0.03063557384545039,0.017113385949831993,1.0,1.6292440553649592,27544,16906,0.17100902919082112,0.038642684323023604,0.14870664614555124,0.15291230163975575,"{'mean_distance': 0.5101279020309448, 'std_distance': 0.12654592096805573}","{'mean_distance': 0.46393150091171265, 'std_distance': 0.10790732502937317}","{'mean_distance': 0.29526737332344055, 'std_distance': 0.12832780182361603}",German
Qwen3-8B,../../data/processed/eng_test_bio_history.json,0.03704984207989403,0.15495391705069125,0.05692291011601431,0.018880647336480108,0.011314592324740464,1.0,1.6733263231685944,19096,11412,0.1808254796182992,0.0351866511074779,0.16825846630612784,0.16969244165003017,"{'mean_distance': 0.4164706766605377, 'std_distance': 0.12977804243564606}","{'mean_distance': 0.4253115653991699, 'std_distance': 0.1111610159277916}","{'mean_distance': 0.2769743800163269, 'std_distance': 0.12606392800807953}",English
